CONNECTION,MSG_NAME,DATA_TYPE,FIELD_NAME,DESCRIPTION,UNITS,DIM,INIT_VALUE,RANGE_LOW,RANGE_HIGH,REMARKS,BYTE_OFFSET,BIT_OFFSET
udpConn3,TM1058,U1,mtVar00059,mtVar00059,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1149,4
udpConn3,TM1059,U1,mtVar00060,mtVar00060,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1149,5
udpConn3,TM1060,U1,mtVar00061,mtVar00061,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1149,6
udpConn3,TM1061,U1,mtVar00062,mtVar00062,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1149,7
udpConn3,TM1062,U1,mtVar00063,mtVar00063,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1150,0
udpConn3,TM1063,U1,mtVar00064,mtVar00064,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1150,1
udpConn3,TM1064,U1,mtVar00065,mtVar00065,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1150,2
udpConn3,TM1065,U1,mtVar00066,mtVar00066,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1150,3
udpConn3,TM1066,U1,mtVar00067,mtVar00067,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1150,4
udpConn3,TM1067,U1,mtVar00068,mtVar00068,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1150,5
udpConn3,TM1068,U1,mtVar00069,mtVar00069,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1150,6
udpConn3,TM1069,S32,mtVar00070,mtVar00070,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1150,7
udpConn3,TM1070,S32,mtVar00071,mtVar00071,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1154,0
udpConn3,TM1071,S32,mtVar00072,mtVar00072,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1158,0
udpConn3,TM1072,S32,mtVar00073,mtVar00073,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1162,0
udpConn3,TM1073,S32,mtVar00074,mtVar00074,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1166,0
udpConn3,TM1074,S32,mtVar00075,mtVar00075,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1170,0
udpConn3,TM1075,S32,mtVar00076,mtVar00076,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1174,0
udpConn3,TM1076,S32,mtVar00077,mtVar00077,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1178,0
udpConn3,TM1077,S32,mtVar00078,mtVar00078,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1182,0
udpConn3,TM1078,S32,mtVar00079,mtVar00079,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1186,0
udpConn3,TM1079,S32,mtVar00080,mtVar00080,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1190,0
udpConn3,TM1080,S32,mtVar00081,mtVar00081,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1194,0
udpConn3,TM1081,S32,mtVar00082,mtVar00082,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1198,0
udpConn3,TM1082,S32,mtVar00083,mtVar00083,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1202,0
udpConn3,TM1083,S32,mtVar00084,mtVar00084,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1206,0
udpConn3,TM1084,S32,mtVar00085,mtVar00085,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1210,0
udpConn3,TM1085,S32,mtVar00086,mtVar00086,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1214,0
udpConn3,TM1086,S32,mtVar00087,mtVar00087,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1218,0
udpConn3,TM1087,S32,mtVar00088,mtVar00088,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1222,0
udpConn3,TM1088,S32,mtVar00089,mtVar00089,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1226,0
udpConn3,TM1089,S64,mtVar00090,mtVar00090,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1230,0
udpConn3,TM1090,S64,mtVar00091,mtVar00091,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1238,0
udpConn3,TM1091,S64,mtVar00092,mtVar00092,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1246,0
udpConn3,TM1092,S64,mtVar00093,mtVar00093,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1254,0
udpConn3,TM1093,S64,mtVar00094,mtVar00094,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1262,0
udpConn3,TM1094,S64,mtVar00095,mtVar00095,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1270,0
udpConn3,TM1095,S64,mtVar00096,mtVar00096,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1278,0
udpConn3,TM1096,S64,mtVar00097,mtVar00097,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1286,0
udpConn3,TM1097,S64,mtVar00098,mtVar00098,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1294,0
udpConn3,TM1098,S64,mtVar00099,mtVar00099,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1302,0
udpConn3,TM1099,S64,mtVar00100,mtVar00100,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1310,0
udpConn3,TM1100,S64,mtVar00101,mtVar00101,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1318,0
udpConn3,TM1101,S64,mtVar00102,mtVar00102,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1326,0
udpConn3,TM1102,S64,mtVar00103,mtVar00103,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1334,0
udpConn3,TM1103,S64,mtVar00104,mtVar00104,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1342,0
udpConn3,TM1104,S64,mtVar00105,mtVar00105,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1350,0
udpConn3,TM1105,S64,mtVar00106,mtVar00106,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1358,0
udpConn3,TM1106,S64,mtVar00107,mtVar00107,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1366,0
udpConn3,TM1107,S64,mtVar00108,mtVar00108,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1374,0
udpConn3,TM1108,S64,mtVar00109,mtVar00109,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1382,0
udpConn3,TM1109,S64,mtVar00110,mtVar00110,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1390,0
udpConn3,TM1110,S64,mtVar00111,mtVar00111,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1398,0
udpConn3,TM1111,S64,mtVar00112,mtVar00112,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1406,0
udpConn3,TM1112,S64,mtVar00113,mtVar00113,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1414,0
udpConn3,TM1113,U8,mtVar00114,mtVar00114,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1422,0
udpConn3,TM1114,U8,mtVar00115,mtVar00115,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1423,0
udpConn3,TM1115,U8,mtVar00116,mtVar00116,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1424,0
udpConn3,TM1116,U8,mtVar00117,mtVar00117,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1425,0
udpConn3,TM1117,U8,mtVar00118,mtVar00118,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1426,0
udpConn3,TM1118,U8,mtVar00119,mtVar00119,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1427,0
udpConn3,TM1119,U8,mtVar00120,mtVar00120,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1428,0
udpConn3,TM1120,U8,mtVar00121,mtVar00121,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1429,0
udpConn3,TM1121,U8,mtVar00122,mtVar00122,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1430,0
udpConn3,TM1122,U8,mtVar00123,mtVar00123,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1431,0
udpConn3,TM1123,U8,mtVar00124,mtVar00124,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1432,0
udpConn3,TM1124,U8,mtVar00125,mtVar00125,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1433,0
udpConn3,TM1125,U8,mtVar00126,mtVar00126,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1434,0
udpConn3,TM1126,U8,mtVar00127,mtVar00127,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1435,0
udpConn3,TM1127,U8,mtVar00128,mtVar00128,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1436,0
udpConn3,TM1128,U8,mtVar00129,mtVar00129,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1437,0
udpConn3,TM1129,U8,mtVar00130,mtVar00130,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1438,0
udpConn3,TM1130,U8,mtVar00131,mtVar00131,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1439,0
udpConn3,TM1131,U8,mtVar00132,mtVar00132,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1440,0
udpConn3,TM1132,U8,mtVar00133,mtVar00133,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1441,0
udpConn3,TM1133,U16,mtVar00134,mtVar00134,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1442,0
udpConn3,TM1134,U16,mtVar00135,mtVar00135,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1444,0
udpConn3,TM1135,U16,mtVar00136,mtVar00136,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1446,0
udpConn3,TM1136,U16,mtVar00137,mtVar00137,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1448,0
udpConn3,TM1137,U16,mtVar00138,mtVar00138,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1450,0
udpConn3,TM1138,U16,mtVar00139,mtVar00139,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1452,0
udpConn3,TM1139,U16,mtVar00140,mtVar00140,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1454,0
udpConn3,TM1140,U16,mtVar00141,mtVar00141,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1456,0
udpConn3,TM1141,U16,mtVar00142,mtVar00142,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1458,0
udpConn3,TM1142,U16,mtVar00143,mtVar00143,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1460,0
udpConn3,TM1143,U16,mtVar00144,mtVar00144,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1462,0
udpConn3,TM1144,U16,mtVar00145,mtVar00145,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1464,0
udpConn3,TM1145,U16,mtVar00146,mtVar00146,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1466,0
udpConn3,TM1146,U16,mtVar00147,mtVar00147,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1468,0
udpConn3,TM1147,U16,mtVar00148,mtVar00148,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1470,0
udpConn3,TM1148,U16,mtVar00149,mtVar00149,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1472,0
udpConn3,TM1149,U16,mtVar00150,mtVar00150,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1474,0
udpConn3,TM1150,U16,mtVar00151,mtVar00151,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1476,0
udpConn3,TM1151,U16,mtVar00152,mtVar00152,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1478,0
udpConn3,TM1152,U32,mtVar00153,mtVar00153,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1480,0
udpConn3,TM1153,U32,mtVar00154,mtVar00154,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1484,0
udpConn3,TM1154,U32,mtVar00155,mtVar00155,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1488,0
udpConn3,TM1155,U32,mtVar00156,mtVar00156,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1492,0
udpConn3,TM1156,U32,mtVar00157,mtVar00157,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1496,0
udpConn3,TM1157,U32,mtVar00158,mtVar00158,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1500,0
udpConn3,TM1158,U32,mtVar00159,mtVar00159,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1504,0
udpConn3,TM1159,U32,mtVar00160,mtVar00160,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1508,0
udpConn3,TM1160,U32,mtVar00161,mtVar00161,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1512,0
udpConn3,TM1161,U32,mtVar00162,mtVar00162,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1516,0
udpConn3,TM1162,U32,mtVar00163,mtVar00163,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1520,0
udpConn3,TM1163,U32,mtVar00164,mtVar00164,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1524,0
udpConn3,TM1164,U32,mtVar00165,mtVar00165,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1528,0
udpConn3,TM1165,U32,mtVar00166,mtVar00166,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1532,0
udpConn3,TM1166,U32,mtVar00167,mtVar00167,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1536,0
udpConn3,TM1167,U32,mtVar00168,mtVar00168,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1540,0
udpConn3,TM1168,U32,mtVar00169,mtVar00169,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1544,0
udpConn3,TM1169,U32,mtVar00170,mtVar00170,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1548,0
udpConn3,TM1170,U32,mtVar00171,mtVar00171,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1552,0
udpConn3,TM1171,U32,mtVar00172,mtVar00172,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1556,0
udpConn3,TM1172,F64,mtVar00173,mtVar00173,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1560,0
udpConn3,TM1173,F64,mtVar00174,mtVar00174,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1568,0
udpConn3,TM1174,F64,mtVar00175,mtVar00175,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1576,0
udpConn3,TM1175,F64,mtVar00176,mtVar00176,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1584,0
udpConn3,TM1176,F64,mtVar00177,mtVar00177,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1592,0
udpConn3,TM1177,F64,mtVar00178,mtVar00178,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1600,0
udpConn3,TM1178,F64,mtVar00179,mtVar00179,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1608,0
udpConn3,TM1179,F64,mtVar00180,mtVar00180,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1616,0
udpConn3,TM1180,F64,mtVar00181,mtVar00181,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1624,0
udpConn3,TM1181,F64,mtVar00182,mtVar00182,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1632,0
udpConn3,TM1182,F64,mtVar00183,mtVar00183,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1640,0
udpConn3,TM1183,F64,mtVar00184,mtVar00184,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1648,0
udpConn3,TM1184,F64,mtVar00185,mtVar00185,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1656,0
udpConn3,TM1185,F64,mtVar00186,mtVar00186,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1664,0
udpConn3,TM1186,F64,mtVar00187,mtVar00187,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1672,0
udpConn3,TM1187,F64,mtVar00188,mtVar00188,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1680,0
udpConn3,TM1188,F64,mtVar00189,mtVar00189,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1688,0
udpConn3,TM1189,F64,mtVar00190,mtVar00190,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1696,0
udpConn3,TM1190,F64,mtVar00191,mtVar00191,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1704,0
udpConn3,TM1191,F64,mtVar00192,mtVar00192,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1712,0
udpConn3,TM1192,F64,mtVar00193,mtVar00193,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1720,0
udpConn3,TM1193,F64,mtVar00194,mtVar00194,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1728,0
udpConn3,TM1194,F64,mtVar00195,mtVar00195,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1736,0
udpConn3,TM1195,F64,mtVar00196,mtVar00196,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1744,0
udpConn3,TM1196,F64,mtVar00197,mtVar00197,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1752,0
udpConn3,TM1197,F64,mtVar00198,mtVar00198,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1760,0
udpConn3,TM1198,U64,mtVar00199,mtVar00199,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1768,0
udpConn3,TM1199,U64,mtVar00200,mtVar00200,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1776,0
udpConn3,TM1200,U64,mtVar00201,mtVar00201,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1784,0
udpConn3,TM1201,U64,mtVar00202,mtVar00202,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1792,0
udpConn3,TM1202,U64,mtVar00203,mtVar00203,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1800,0
udpConn3,TM1203,U64,mtVar00204,mtVar00204,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1808,0
udpConn3,TM1204,U64,mtVar00205,mtVar00205,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1816,0
udpConn3,TM1205,U64,mtVar00206,mtVar00206,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1824,0
udpConn3,TM1206,U64,mtVar00207,mtVar00207,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1832,0
udpConn3,TM1207,U64,mtVar00208,mtVar00208,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1840,0
udpConn3,TM1208,U64,mtVar00209,mtVar00209,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1848,0
udpConn3,TM1209,U64,mtVar00210,mtVar00210,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1856,0
udpConn3,TM1210,U64,mtVar00211,mtVar00211,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1864,0
udpConn3,TM1211,U64,mtVar00212,mtVar00212,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1872,0
udpConn3,TM1212,U64,mtVar00213,mtVar00213,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1880,0
udpConn3,TM1213,U64,mtVar00214,mtVar00214,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1888,0
udpConn3,TM1214,U64,mtVar00215,mtVar00215,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1896,0
udpConn3,TM1215,U64,mtVar00216,mtVar00216,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1904,0
udpConn3,TM1216,U64,mtVar00217,mtVar00217,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1912,0
udpConn3,TM1217,U64,mtVar00218,mtVar00218,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1920,0
udpConn3,TM1218,U1,mtVar00219,mtVar00219,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1928,0
udpConn3,TM1219,U1,mtVar00220,mtVar00220,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1928,1
udpConn3,TM1220,U1,mtVar00221,mtVar00221,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1928,2
udpConn3,TM1221,U1,mtVar00222,mtVar00222,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1928,3
udpConn3,TM1222,U1,mtVar00223,mtVar00223,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1928,4
udpConn3,TM1223,U1,mtVar00224,mtVar00224,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1928,5
udpConn3,TM1224,U1,mtVar00225,mtVar00225,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1928,6
udpConn3,TM1225,U1,mtVar00226,mtVar00226,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1928,7
udpConn3,TM1226,U1,mtVar00227,mtVar00227,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1929,0
udpConn3,TM1227,U1,mtVar00228,mtVar00228,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1929,1
udpConn3,TM1228,U1,mtVar00229,mtVar00229,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1929,2
udpConn3,TM1229,U1,mtVar00230,mtVar00230,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1929,3
udpConn3,TM1230,U1,mtVar00231,mtVar00231,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1929,4
udpConn3,TM1231,U1,mtVar00232,mtVar00232,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1929,5
udpConn3,TM1232,U1,mtVar00233,mtVar00233,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1929,6
udpConn3,TM1233,U1,mtVar00234,mtVar00234,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1929,7
udpConn3,TM1234,U1,mtVar00235,mtVar00235,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1930,0
udpConn3,TM1235,U1,mtVar00236,mtVar00236,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1930,1
udpConn3,TM1236,U1,mtVar00237,mtVar00237,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1930,2
udpConn3,TM1237,U1,mtVar00238,mtVar00238,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1930,3
udpConn3,TM1238,U1,mtVar00239,mtVar00239,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1930,4
udpConn3,TM1239,U1,mtVar00240,mtVar00240,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1930,5
udpConn3,TM1240,U1,mtVar00241,mtVar00241,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1930,6
udpConn3,TM1241,S32,mtVar00242,mtVar00242,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1930,7
udpConn3,TM1242,S32,mtVar00243,mtVar00243,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1934,0
udpConn3,TM1243,S32,mtVar00244,mtVar00244,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1938,0
udpConn3,TM1244,S32,mtVar00245,mtVar00245,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1942,0
udpConn3,TM1245,S32,mtVar00246,mtVar00246,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1946,0
udpConn3,TM1246,S32,mtVar00247,mtVar00247,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1950,0
udpConn3,TM1247,S32,mtVar00248,mtVar00248,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1954,0
udpConn3,TM1248,S32,mtVar00249,mtVar00249,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1958,0
udpConn3,TM1249,S32,mtVar00250,mtVar00250,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1962,0
udpConn3,TM1250,S32,mtVar00251,mtVar00251,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1966,0
udpConn3,TM1251,S32,mtVar00252,mtVar00252,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1970,0
udpConn3,TM1252,S32,mtVar00253,mtVar00253,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1974,0
udpConn3,TM1253,S32,mtVar00254,mtVar00254,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1978,0
udpConn3,TM1254,S32,mtVar00255,mtVar00255,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1982,0
udpConn3,TM1255,S32,mtVar00256,mtVar00256,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1986,0
udpConn3,TM1256,S32,mtVar00257,mtVar00257,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1990,0
udpConn3,TM1257,S32,mtVar00258,mtVar00258,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1994,0
udpConn3,TM1258,S32,mtVar00259,mtVar00259,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,1998,0
udpConn3,TM1259,S32,mtVar00260,mtVar00260,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,2002,0
udpConn3,TM1260,S32,mtVar00261,mtVar00261,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,2006,0
udpConn3,TM1261,S64,mtVar00262,mtVar00262,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,2010,0
udpConn3,TM1262,S64,mtVar00263,mtVar00263,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,2018,0
udpConn3,TM1263,S64,mtVar00264,mtVar00264,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,2026,0
udpConn3,TM1264,S64,mtVar00265,mtVar00265,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,2034,0
udpConn3,TM1265,S64,mtVar00266,mtVar00266,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,2042,0
udpConn3,TM1266,S64,mtVar00267,mtVar00267,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,2050,0
udpConn3,TM1267,S64,mtVar00268,mtVar00268,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,2058,0
udpConn3,TM1268,S64,mtVar00269,mtVar00269,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,2066,0
udpConn3,TM1269,S64,mtVar00270,mtVar00270,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,2074,0
udpConn3,TM1270,S64,mtVar00271,mtVar00271,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,2082,0
udpConn3,TM1271,S64,mtVar00272,mtVar00272,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,2090,0
